SkuId,SkuName,Prefix,PrefixRegex,Description,ParentSkuId,MsaId,Stem,ProductId,ProviderID,ResourcesHTML,CanEnforceLicense,IsVisibleUnlicensedSearch,IsActive,Valid,LastUpdatedDate,LastUpdatedUser,auditCreateDate,auditUpdateDate,IsHosted,LowGrade,HighGrade,Subject,SkuShortDescription,MarketDescription,ProductTaxTypeId
5696171B-5284-4EDB-B3D6-8FD467DB8D41,Titles That Are Not Capitalized,Titles  Not Capitalized,,Students learn NOT to capitalize titles following possessives.,,1,skillstutor_CAPL12,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
BAFE5C3F-110D-4679-94AD-8FD580545CDA,Decision Making: Hiring a Secretary,Hiring a Secretary,,Thinking Skills: Students evaluate the skills of three candidates for a secretarial position and decide which candidate should get the job.,,1,skillstutor_CAPS3,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
6E021F33-4154-4D54-8222-8FDEEFE8F851,USA TODAY Print Edition 2 Day 18 Weeks 30 Copies Monday Wednesday,Print 2d 18wk 30 copies MW,,"This product is only available for purchase as a site license. Only coordinators can purchase at this time. If you wish to purchase this product, please contact us on marketplace@learning.com for details. USA TODAY is the USA's only national general interest newspaper.  By using USA TODAY, students develop higher-order thinking skills such as application, analysis, synthesis and evaluation to arrive at new solutions. Current, ""real world"" information reinforces concepts and motivates students to learn.",,1,USATODAY-print_2d18wk30c_MonWed,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,9AC58BF6-F197-429C-BA96-90B9E626C46C,,1,1,0,0,2011-08-18 16:52:57.993,7DAC3377-CCE1-49C2-A172-7FCF3CB33463,2011-08-18 16:52:57.993,2015-07-01 19:43:48.933,1,,,,,,
2830B021-E56E-499D-8107-8FF7C8BE1014,Learn That Word,Learn That Word,,"A ""Word Gym"" for a fit, powerful mind  <br>  <a href=""http://www.learnthatword.org"">www.learnthatword.org</a>  <ul>  <li><a href=""http://www.learnthat.org/vocabulary/users/register"" target=""_blank"">Register new students</a></li>  <li><a href=""http://www.learnthat.org/vocabulary/users/school_signup"" target=""_blank"">Register new teachers/admins</a></li>  <li><a href=""http://www.learnthat.org/vocabulary/pages/view/how_it_works"" target=""_blank"">How it works</a></li>  </ul>",,2,LearnThatWord150x150,281A5BE5-D298-4AF4-B495-2C6E1E070BD8,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2010-11-03 12:14:48.823,A2CA149B-1658-4637-B7AB-792327DB89F3,2010-11-03 12:14:48.823,2020-06-12 16:22:43.097,0,,,,,,
71C103C1-D9E2-44C6-8A8F-8FFBB7F7CDC3,21st Century Skills Assessment MS 09/10-S,21CSA-MS-09/10-S,,21st Century Skills Assessment for Middle School students - Single administration for the 2009-2010 school year,,2,21CSA-sku-icons-student,A34899CC-8F25-480D-BFAA-A99D4E8696CF,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2009-04-01 13:41:27.617,2B74C1F2-D776-4604-8972-ED8DEB83591A,2009-04-01 13:41:27.617,2020-06-12 16:22:43.097,0,,,,,,
7FB6F28E-3B38-48B1-BC89-902717BEE4D5,Test SKU,TestSKU,,description,,1,generic_SKU,2584B4AF-B4A7-4D45-ABC5-98A7EFBFFBEC,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2014-04-14 10:25:55.140,E43315D0-80F8-4134-AFB8-005CE4F1650E,2011-12-27 16:01:53.193,2020-06-12 16:22:43.097,0,,,,,,
C609DA3A-DB27-43A3-A0F1-903237206556,Y as a Vowel,Y as a Vowel,,"Students learn about the different sounds of ""y"" at the end of a word.",,1,skillstutor_K2_LA_U08_L03,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
F0C72C11-27CB-42CC-9702-90331412A856,SAS TEST,7a16d026-f6da-447f-a0eb-d292a3,,From SAS,,1,SAS Curriculum Pathways,281A5BE5-D298-4AF4-B495-2C6E1E070BD8,4FD740D7-EEA1-4069-A368-F5941EE34720,,1,0,0,0,2011-08-11 12:44:35.387,,2011-09-21 18:15:42.793,2015-07-01 19:43:48.933,0,,,,,,
220CEDEF-6E39-401A-B031-90358FCC5E8A,Number & Operations - Drill Sheets Gr. 6-8,Number & Ops DS 6-8,,"Since 1987 Classroom Complete Press has assisted teachers and parents by providing world class premium supplementary resource materials for students in grades PK to 12. Consider our products if you are looking for current curriculum materials written to grade for regular and special education. Our curriculum content follows Bloom's taxonomy, Common Core State Standards, NCTM, STEM, and the 5 themes of Geography.<p><b>The product (PDF) will be sent directly from the provider upon purchase.</p></b>  ",,1,9781553195283,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,CC62421D-51DD-4C0F-A820-53D4EE864D09,,1,1,0,0,2013-05-03 12:15:54.477,76BDF804-A072-4E7A-8059-378FD5D097C7,2013-01-10 17:38:11.523,2015-07-01 19:43:48.933,0,,,,,,
7E261901-D0FE-4C9B-8AAB-903828C8877E,EasyTech Computational Thinking,ET-CT,,"EasyTech Computational Thinking includes lessons, application exercises, and quizzes that help students develop computational thinking skills in preparation for learning to write code and solving problems by harnessing the power of computing. ",,1,EasyTechComputationalThinking,F0378963-19FC-4399-95F5-19DB7D462D34,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,1,2020-07-08 15:44:23.717,B7BDAF57-A768-4300-A474-0FBDA2D3ABF8,2020-08-27 19:24:51.657,2020-08-27 19:24:51.657,0,,,,,,
C6B594C7-4046-4229-8F5C-904EFE291027,21st Century Skills Assessment Elementary 17/18-S-PRE w/proj,21CSA-EL-17/18-S-PRE-PRJ,,21st Century Skills Assessment with project for Elementary School students for the 2017-2018 school year - Pretest Single Administration,,2,21CSA-sku-icons-student,C8E823A8-38A9-4D19-B8DE-9A479CFCD3A3,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,0,2013-07-17 10:55:32.037,118995DA-3CD4-425F-AA79-81E26A583620,2013-07-17 10:55:32.037,2017-07-31 17:23:32.240,1,,,,,,
ABCE22D2-1074-4E27-B6BA-905DF2E03275,Abstracting: Teaching a Friend Vocabulary,Abstracting: Teach  Vocab,,Students use the abstracting process to help a friend learn new vocabulary words.,,1,skillstutor_VOCS3,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
95070B0E-593B-4FA6-9C49-907CB1322D2C,Energía y Ser Humano,Energía y Ser Humano,,,,1,elesapiens_Energia_Ser_Humano_sku,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,B9E8C4E9-D45B-415C-87B7-58541860D94D,,1,1,0,0,2014-03-26 16:02:16.313,FCA1607C-58BF-4720-B95D-173C9545C48F,2014-06-25 17:55:08.083,2015-07-01 19:43:48.933,0,,,,,,
ADA69CEF-3EF6-4DEC-9B8B-90836C432BD2,Easily Confused Words B,Easily Confused Words B,,This lesson is built around the story of a girl who adopts a dog. Words that are frequently  confused help tell the story of the dog's surprising tricks and background.,,1,skillstutor_CV10_B_U6_L9,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
0CCF7C3D-F3C7-4DE9-B645-909194756ADB,Commas to Separate Dates & City and State A,Commas to Separate Dates A,,"1. Put a comma between the name of the city and its state. Also put a comma after the state name if it is not the last word in the sentence. 2. In a date, put a comma between the day and year. Also, put a comma after the year if it does not come last in the sentence.",,1,skillstutor_CSLA_A_U2_L3,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
EC05E6DD-60E1-4929-AB32-90B6B8104D60,Grade 7 Science Standard Learning.com,TX-MS-Sci-RevG7SciStandLCOM,,"Grade 7 Science Standard Learning.com is a teacher-guided instructional tool consisting of standards-aligned student and teacher curated content from the world's preeminent scientific, educational, and cultural institutions.  The supplemental curriculum is anchored by Learning.com’s Sky Digital Learning Environment – a learning platform shaped and tested through eleven years of partnership and usage by millions of students. Enhancing Learning.com’s Grade 7 Science Standard content, Sky provides a powerful delivery, content management and customization platform. ",,2,G7-Standard,FFB23F6F-202F-48B3-9557-B8CFA23B4641,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,0,2011-04-14 16:38:31.337,A2CA149B-1658-4637-B7AB-792327DB89F3,2011-04-14 16:38:31.337,2015-04-24 15:54:17.133,0,,,,,,
F95F659D-5B32-486E-93B8-90BCE27270BD,Biology 12U 2.0,Biology 12U20,,"Welcome to the Nelson Biology 12U Online Teaching Centre. This multimedia-rich environment provides you with a wide range of resources designed to engage your students, and to help you plan, teach, and assess.",,1,Nelson_SKU_Biology12,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,A3C97F32-0BAC-407C-B301-1DF670D1A404,,1,0,0,0,2013-09-12 17:20:25.330,F0B9A0FE-B219-49D6-AD22-667B8CD5540C,2013-09-12 19:20:45.540,2015-07-01 19:43:48.933,0,,,,,,
594959D8-A508-4356-96EC-90C02C4B3E46,Interchanging Fractions and Percents,InterchangFractions Percents,,Students learn to change fractions to percents by multiplying by 100%. They learn to change percents to fractions by dividing by 100%.,,1,skillstutor_CMPL22,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
361A5EF6-4BF8-40BF-9920-90C2D8DAD2DE,Addition of Fractions B,Addition of Fractions B,,"Students add fractions and mixed numbers. All problems have two addends, and the fractions have denominators up to 12. Some problems are specifically designed to require the student to find a common denominator. In this case, one denominator is always a  multiple of the other. All other problems consist of fractions with the same denominator.",,1,skillstutor_CSM_B_U4_L2,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
9F636F4F-55C0-4EB4-8C4F-90C3715D73A7,Animals,eMind Animals,,"This interactive tutorial explores basic animal characteristics, but focuses on those of the invertebrates. The basic animal body plan and the developmental process are also explained. The organs of seven major body systems are compared and contrasted. The characteristics of eight common invertebrate phyla are examined in detail.",,1,emind_animals150,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,61AD9844-4093-4E13-A799-6235AD0E73D8,,1,1,0,0,2012-09-19 12:04:39.807,68DDC511-A1FC-495B-9705-3A5F56A9687C,2012-08-20 02:23:34.780,2015-07-01 19:43:48.933,1,,,,,,
3FFDF4F3-B4D0-4F72-B2FF-90C4FBC03EE9,Cities and Other Place Names C,Cities and Other Place Names C,,"1. Capitalize the name of a city, state, or country. 2. Capitalize the name of a street, building, or bridge. 3. Capitalize the name of a geographical place.",,1,skillstutor_CSLA_C_U1_L4,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
495D9207-8B04-438C-98C2-90E441205B41,Legal Issues in Education: A Free & Appropriate Public Education 15 CEUS,LegalIssuesInEd-15CEUS,,"This course provides an overview of the history and impact of current legislation and policies that affect the education of students with special needs. The presenters review the federal and state laws that govern special education: The Individuals with Disabilities Education Act, Section 504; the Americans with Disabilities Act, Titles One, Two, Three, Four, and Five; and the No Child Left Behind Act. ",,1,KDSI_Legal_15CEU,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,487021E1-A777-4C26-B2D7-317FE2378335,,1,0,0,0,2011-08-31 12:30:53.750,7458E809-3403-4422-A8B4-5958002C1D0F,2011-09-09 15:11:08.407,2014-09-25 16:56:32.723,0,,,,,,
D99C3E73-B931-4710-A662-90E690B0DF3E,Adverbs vs. Adjectives with Comparatives A,Adverbs vs. Adjectives A,,"1. Use an adverb to describe a verb. Adverbs tell how, when, or where an action happens. 2. Adverbs can be used to compare actions. Use comparative adverbs to compare two actions. Use superlative adverbs to compare three or more actions.",,1,skillstutor_CSLA_B_U3_L7,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
6E2F6617-D658-4E90-9879-91156227B01D,Finding the Part by Using Proportions,Finding  Part by Proportions,,Students use the proportion N : 100 = part : whole to find the part in percent problems.,,1,skillstutor_RPPL4,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
962D6471-BB47-4B2A-84A6-911B953686D6,WayFind 10/11 Posttest for Single Administration,WayFind-10-11-np-postSadmin,,This is the 2010-2011 Posttest for Single Administration,,2,WayFind,DFD253EE-1436-4BCD-9990-FE05F2330FED,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2010-03-29 12:48:39.970,A2CA149B-1658-4637-B7AB-792327DB89F3,2010-03-29 12:48:39.970,2020-06-12 16:22:43.097,0,,,,,,
4F87BB3C-81CC-4DED-84E9-911F9FE27FB4,Charts,Charts,,"Students learn to read charts by extracting information from tabular data consisting of words, numbers, and/or symbols.",,1,skillstutor_PICL6,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
E7F80D0D-6345-4510-BD1C-912131E9B392,Word Families,Word Families,,"Students practice word families by matching pictures to words. Practice progresses into identifying words in a list that are not part of a particular word family, as well as completing sentences using word families.",,1,skillstutor_K2_LA_U09_L01,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
C09E8095-335F-49DE-A9D6-9127F3F9F81E,Denver Art Museum,Denver Art Museum,,"With the world-class Denver Art Museum collection to share, and adaptable lessons plans designed by teachers for teachers, Creativity Resource offers a rich and trustworthy source of tools that both inspire teachers and make it easy for them to meet educational standards in creative ways.  Creativity Resource is a website designed for teachers. The website offers a variety of classroom resources for early childhood to secondary teachers, who teach visual arts, language arts, or social studies. The greatest resource that the website provides is hundreds of lesson plans based on art in the Denver Art Museum’s collection that were written by teachers. Classroom, visual arts, language arts, and social studies teachers can find lessons and quick ideas that will inspire their teaching and bring creativity to the classroom.  ",,1,denart_dam,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,F4F7B4A2-C5C0-4B88-995F-545511673838,http://www.creativity.denverartmuseum.org,1,1,0,0,2012-04-19 10:14:06.060,C0C6DFF9-692F-4910-A986-BCBF0995BB72,2012-01-20 13:13:24.297,2015-07-01 19:43:48.933,0,,,,,,
87C6D447-8C2D-4C69-838B-9141144246C3,Area of Polygons,Area of Polygons,,"Students find the areas of parallelograms, triangles, and irregular shapes.",,1,skillstutor_GEOL6,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
E2DDA2C6-C610-4C89-B785-91452FE33EFF,Defense mechanisms,Defense mechanisms,,"Defense mechanisms of animals ",,1,Enzoology_DefenseMechanisms,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,2073F49E-CB70-42CD-A284-76FA03F8C6E4,resources html,1,1,0,0,2012-02-07 16:19:42.850,A80AC54C-C4FC-4B29-97EE-25686DCC4149,2011-12-22 17:59:39.753,2015-07-01 19:43:48.933,1,,,,,,
5A97C2F5-D1B5-4488-A371-9147506A3438,Classification,Classification,,"In this lesson, students will learn how classification systems are used to organize living things.",,1,skillstutor_LIFL7,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
8CA24B35-90EC-44A5-8AEC-915ED9083137,21st Century Skills Assessment Elementary 13/14-S-PRE,21CSA-EL-13/14-S-PRE,,21st Century Skills Assessment for Elementary School students - Single administration assessment without projects for the 2013-2014 school year,,2,21CSA-sku-icons-student,A34899CC-8F25-480D-BFAA-A99D4E8696CF,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2013-05-31 19:18:56.120,A2CA149B-1658-4637-B7AB-792327DB89F3,2013-05-31 19:18:56.120,2020-06-12 16:22:43.097,0,,,,,,
E390BAA7-F99B-424F-9ACF-9182D33C2DD8,21st Century Skills Assessment Middle 13/14-S (No Lesson Content),21CSA-MS-13/14-S-NC,,21st Century Skills Assessment for Middle School students - Single administration for the 2013-2014 school year (excludes lesson content),,2,21CSA-sku-icons-student,A34899CC-8F25-480D-BFAA-A99D4E8696CF,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2013-08-30 17:02:11.490,,2013-08-30 17:02:11.490,2020-06-12 16:22:43.097,1,,,,,,
70483BEC-CAC3-4B2D-A7DA-919935D2CD14,TechLiteracy Assessment Elementary 06/07-S,TLA-EL-06/07-S,,TechLiteracy Assessment for Elementary School students - Single administration for the 2006-2007 school year,,2,TLA-student,07106B38-DE0A-463E-B867-75CDE0A818C4,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2007-01-09 15:23:00.230,,,2020-06-12 16:22:43.097,0,,,,,,
5664084D-BE22-4AA5-AE2B-91B19BBE2275,Measurement - Task & Drill Sheets Gr. 6-8,Measure-TandD Sheet,,"Since 1987 Classroom Complete Press has assisted teachers and parents by providing world class premium supplementary resource materials for students in grades PK to 12. Consider our products if you are looking for current curriculum materials written to grade for regular and special education. Our curriculum content follows Bloom's taxonomy, Common Core State Standards, NCTM, STEM, and the 5 themes of Geography. <p><b>The product (PDF) will be sent directly from the provider upon purchase.</p></b> ",,1,9781553195474,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,CC62421D-51DD-4C0F-A820-53D4EE864D09,,1,1,0,0,2013-05-03 12:06:01.613,76BDF804-A072-4E7A-8059-378FD5D097C7,2013-01-14 17:32:20.130,2015-07-01 19:43:48.933,0,,,,,,
129DA3F5-DB5D-4D9A-9B11-91C14031E407,"Chemistry, Open Courseware, Texas",Open Courseware Chemistry TX,,"<iframe src=""../../Content/Partner/TXScienceReview/oc/hs/chemistry.htm"" width=""580"" height=""360"" scrolling=""No"" frameborder=""0"" allowtransparency=""true""></iframe>",,2,Chemistry_Open_Courseware,712B906A-80EF-4A35-8F9A-CD4446313C93,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,0,2011-01-19 17:25:48.070,A2CA149B-1658-4637-B7AB-792327DB89F3,2011-01-19 17:25:48.070,2015-04-24 15:54:17.133,1,,,,,,
90D4A12A-AF6C-4824-A158-92015C50AFFD,MyVocabulary Presidents' Day Vocabulary,MyVocabulary Presidents Day,,"Presidents' Day vocabulary puzzles help celebrate a holiday and recognize President Lincoln and President Washington. Words relating to Presidents' Day use Latin roots that encourage word recognition, increase reading comprehension and align with CCSS standards. To complete these activities, students can choose to work independently, in groups, in after-school programs or at home. A variety of vocabulary puzzle types include definition match, fill-in-the-blanks, crossword, word search and a word list with suggested activities.",,1,myvocab_sku_Presidents,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,33AAE1C2-042E-4002-840A-2969C12EF471,,1,1,0,0,2013-01-25 14:00:11.450,60C06BE6-3949-4F6E-9759-E201BA52FBF1,2013-01-25 12:48:32.573,2015-07-01 19:43:48.933,0,,,,,,
9D0DA7A2-FABC-4EB3-BD2A-921BAC39DBAE,Number Lines,Number Lines,,"Students learn to read and use number lines. Number lines are included for whole numbers, fractional values, and integers. Number lines are also used to show the operations of addition and subtraction.",,1,skillstutor_NUML3,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
3BA91F6C-29CE-412A-8925-927032022759,Comparatives and Superlatives,Comparatives and Superlatives,,"Students learn to use a comparative adjective or adverb to compare two people, things, or actions. They also learn to use a superlative adjective or adverb to compare three or more people, things, or actions.",,1,skillstutor_LANL13,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
8D67A07A-BC74-40C1-8991-928249363400,21st Century Skills Assessment 14/15-S (teacher),21CSA-MS-14/15-S-T,,"21st Century Skills Assessment 14/15, single administration for teachers.",,2,21CSA-sku-icons-teacher,A34899CC-8F25-480D-BFAA-A99D4E8696CF,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2013-08-29 17:33:47.957,,2013-08-29 17:33:47.957,2020-06-12 16:22:43.097,1,,,,,,
3F915ACC-DA2E-4241-96B6-9291125B14CE,21st Century Skills Assessment Elem 10/11-S w/proj,21CSA-EL-10/11-S-PRJ,,21st Century Skills Assessment with project for Elementary School students - Single administration for the 2010-2011 school year,,2,21CSA-sku-icons-student,A34899CC-8F25-480D-BFAA-A99D4E8696CF,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2009-04-01 13:41:27.617,2B74C1F2-D776-4604-8972-ED8DEB83591A,2009-04-01 13:41:27.617,2020-06-12 16:22:43.097,0,,,,,,
AC1ED03B-6F66-45B6-94B3-92E9A813E63A,TechLiteracy Assessment Elementary 16/17,TLA-EL-16/17,,TechLiteracy Assessment for Elementary School students for the 2016-2017 school year,,2,TLA-student,07106B38-DE0A-463E-B867-75CDE0A818C4,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2013-07-17 10:55:32.040,118995DA-3CD4-425F-AA79-81E26A583620,2013-07-17 10:55:32.040,2020-06-12 16:22:43.097,1,,,,,,
13618201-BD5D-41FF-B51D-92EB53AE5F48,TEACHINGpoint: Elementary Music Level 4 Teacher and Student eBook,ElementaryMusic-level4-Student,,"TEACHINGpoint instructional support materials are practical and accessible, with features designed to support teachers with new assignments and overworked, out-of-field, or veteran teachers looking for fresh resources.  Each course contains standard alignments, syllabus, pacing guide, detailed daily lesson plans, editable class notes (PowerPoint's), complete student book, editable assessments in an easy-to-use format, written by expert teachers of the subject, designed to reduce classroom prep.  Every course also includes subject-specific mentoring teacher access. Elementary Music: Level 4 focuses on teaching the elements of music in a way that is accessible for the student and the teacher. This course includes folk songs from around the world arranged for the recorder. A focus of the course is creating sound and music through non-traditional means. The course culminates with a teacher and student led program that demonstrates the learning that has taken place throughout the year.",,1,Tp_ElemMusic4_SKUstudent,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,360AACF8-8AB4-48D3-8124-D54A43A55EF0,,1,1,0,0,2011-09-21 15:14:39.137,0082299B-685E-44F9-95DB-6E00FB927471,2011-09-23 11:47:29.880,2015-07-01 19:43:48.933,0,,,,,,
56FA2F88-CB83-4EE3-B5E9-930BA7DA3E1C,The Young Scientist,The Young Scientist,,This lesson is built around the story of a precocious child who enjoys performing science experiments and entertaining her friends with the mysteries of science.,,1,skillstutor_CV10_C_U1_L5,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
1CF42A8C-D46C-428F-A9E5-931DC7E1F9A9,The Prefix 'un-',The Prefix 'un-',,"This lesson is built around a story about an unexpected visitor. Amy uses vocabulary words with the prefix ""un-"" as she explains the reason for her visit is to bring good news.",,1,skillstutor_CV10_A_U6_L7,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
50FC1CEE-4B10-4398-BF33-93363CA82F95,Classification: Helping Carlos with Spelling,Classification:  Spelling,,Thinking Skills: Students help Carlos classify nouns into useful categories to help him remember their spellings.,,1,skillstutor_SPES1,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
9E945062-5072-48B4-B189-935F45C18E5E,Google,Google Apps for Education,,"Build Your 21st Century School! Google Applications advanced collaboration and communication tools make it easy to help your students acquire the skills that will help them soar, in their education and out in the world. There's no hardware or software to install, no ads, and no cost for schools.",,1,Google-SKU-Icon,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,51212350-E617-41EB-A664-ABB8DD6D2445,,1,0,0,0,2012-10-30 16:43:20.303,273D23ED-B806-4B43-BC35-84F17A2A2FE9,2012-08-14 11:37:16.507,2015-07-01 19:43:48.933,0,,,,,,
