"table_name","column_name"
accountchangeevent,google_integration__c
accountchangeevent,governor__c
accountchangeevent,governor_s_party_affiliation__c
accountchangeevent,grade_level__c
accountchangeevent,grade_level_detail__c
accountchangeevent,grade_levels__c
accountchangeevent,grade_range__c
accountchangeevent,gsid__c
accountchangeevent,has_codesters_child_accounts__c
accountchangeevent,hi_speed_classroom_internet__c
accountchangeevent,hi_speed_internet__c
accountchangeevent,hml_title_i_funding__c
accountchangeevent,hml_title_i_per_student__c
accountchangeevent,home_income_level__c
accountchangeevent,house_account__c
accountchangeevent,id
accountchangeevent,ima_coordinator__c
accountchangeevent,ima_coordinator_identified__c
accountchangeevent,implementation_focus_area__c
accountchangeevent,implementation_role_s__c
accountchangeevent,implementation_summary__c
accountchangeevent,implementation_type__c
accountchangeevent,industry
accountchangeevent,instructional_leader__c
accountchangeevent,instuid__c
accountchangeevent,international_reseller__c
accountchangeevent,ipad_schools_percent__c
accountchangeevent,ipads_for_instruction__c
accountchangeevent,is_is_current_user__c
accountchangeevent,ispriorityrecord
accountchangeevent,jbcxm__customerinfo__c
accountchangeevent,jigsaw
accountchangeevent,jigsawcompanyid
accountchangeevent,k_12_enrollment__c
accountchangeevent,k_5_enrollment__c
accountchangeevent,k_8_district_presence__c
accountchangeevent,k_8_enrollment__c
accountchangeevent,key_account__c
accountchangeevent,key_state_leaders__c
accountchangeevent,kindergarten_enrollment__c
accountchangeevent,known_duplicate__c
accountchangeevent,last_activity_logged_on__c
accountchangeevent,last_name__c
accountchangeevent,lastmodifiedbyid
accountchangeevent,lastmodifieddate
accountchangeevent,lcom_account__c
accountchangeevent,lcom_account_class__c
accountchangeevent,lcom_account_count__c
accountchangeevent,lcom_organization__c
accountchangeevent,lcom_organization_count__c
accountchangeevent,lcom_organization_district__c
accountchangeevent,lcom_organization_has_parent__c
accountchangeevent,learndash_code__c
accountchangeevent,learndash_code_sent__c
accountchangeevent,learningsbxid__c
accountchangeevent,les_opp__c
accountchangeevent,license_consumption__c
accountchangeevent,licenses_consumed__c
accountchangeevent,licenses_provisioned__c
accountchangeevent,lifecycle_stage__c
accountchangeevent,lms__c
accountchangeevent,map_tracker__c
accountchangeevent,mdr_number__c
accountchangeevent,measures_of_success__c
accountchangeevent,mi_pilot__c
accountchangeevent,migrationtool__c
accountchangeevent,multi_tiered_account__c
accountchangeevent,name
accountchangeevent,name_with_lcom_organization_info__c
accountchangeevent,national_district_id__c
accountchangeevent,national_school_id__c
accountchangeevent,nc_campaign_owner__c
accountchangeevent,nc_tier_1__c
accountchangeevent,nces_lea_id__c
accountchangeevent,nces_unique_id__c
accountchangeevent,nces_unique_id_for_dedupe__c
accountchangeevent,netsuite_account_number__c
accountchangeevent,netsuite_id__c
accountchangeevent,netsuite_link__c
accountchangeevent,next_renewal_date__c
accountchangeevent,no_of_child_account__c
accountchangeevent,nps_count__c
accountchangeevent,nps_score__c
accountchangeevent,nps_sum__c
accountchangeevent,num_opps__c
accountchangeevent,number_of_2020_opps__c
accountchangeevent,number_of_active_codemonkey_subscription__c
accountchangeevent,number_of_active_codesters_subscriptions__c
accountchangeevent,number_of_active_easytech_subscriptions__c
accountchangeevent,number_of_active_vidcode_subscriptions__c
accountchangeevent,number_of_child_customers__c
accountchangeevent,number_of_elementary_schools__c
accountchangeevent,number_of_high_schools__c
accountchangeevent,number_of_k_8_buildings__c
accountchangeevent,number_of_middle_schools__c
accountchangeevent,number_of_open_opportunities__c
accountchangeevent,number_of_open_opps__c
accountchangeevent,number_of_page_views__c
accountchangeevent,number_of_renewal_opps__c
accountchangeevent,number_of_schools__c
accountchangeevent,number_of_sessions__c
accountchangeevent,number_of_students__c
accountchangeevent,number_of_title_i_schools__c
accountchangeevent,number_of_won_renewal_opportunities__c
accountchangeevent,numberofemployees
accountchangeevent,nyc_school_id__c
accountchangeevent,of_opps_at_renewal_identified__c
accountchangeevent,onboarding_date__c
accountchangeevent,open_opportunity_amount__c
accountchangeevent,open_renewal_opportunities__c
accountchangeevent,org_type__c
accountchangeevent,otc_provisioned__c
accountchangeevent,otc_provisioned_date__c
accountchangeevent,overall_plan_description__c
accountchangeevent,owner__c
accountchangeevent,owner_id__c
accountchangeevent,owner_name_text__c
accountchangeevent,ownerid
accountchangeevent,ownership
accountchangeevent,parent_account_owner__c
accountchangeevent,parent_and_child_match__c
accountchangeevent,parent_churned__c
accountchangeevent,parent_et_tam__c
accountchangeevent,parent_gsid__c
accountchangeevent,parent_long_name__c
accountchangeevent,parent_mdr__c
accountchangeevent,parent_name__c
accountchangeevent,parent_name_proper_case__c
accountchangeevent,parent_owner_id__c
accountchangeevent,parent_uid__c
accountchangeevent,parentid
accountchangeevent,pct_afro_amer__c
accountchangeevent,pct_asian__c
accountchangeevent,pct_hisp__c
accountchangeevent,pct_multi_racial__c
accountchangeevent,pct_native__c
accountchangeevent,pct_pacific__c
accountchangeevent,pct_white__c
accountchangeevent,pd_training__c
accountchangeevent,per_student_expenditures__c
accountchangeevent,percent_students_ell__c
accountchangeevent,percent_students_iep__c
accountchangeevent,phone
accountchangeevent,platform_district_name__c
accountchangeevent,platform_name2__c
accountchangeevent,platform_name__c
accountchangeevent,platform_school_district_id__c
accountchangeevent,platform_school_id__c
accountchangeevent,platform_sync__c
accountchangeevent,po1__c
accountchangeevent,portal_password__c
accountchangeevent,portal_url__c
accountchangeevent,portal_username__c
accountchangeevent,poverty_percent_under_age_18__c
accountchangeevent,pre_k_enrollment__c
accountchangeevent,previous_meetings_in_district__c
accountchangeevent,primary_lms__c
accountchangeevent,priority_account__c
accountchangeevent,promotion_awareness_plan__c
accountchangeevent,prospecting_ended__c
accountchangeevent,prospecting_started__c
accountchangeevent,prospecting_status__c
accountchangeevent,provisioned_buildings__c
accountchangeevent,rating
accountchangeevent,record_type__c
accountchangeevent,reduced_lunch_student__c
accountchangeevent,reference_accounts__c
accountchangeevent,referencecustomer__c
accountchangeevent,related__c
accountchangeevent,related_activity__c
accountchangeevent,renewal_forecast_segment__c
accountchangeevent,replayid
accountchangeevent,resa_name__c
accountchangeevent,resa_name_proper__c
accountchangeevent,resa_uid__c
accountchangeevent,reseller__c
accountchangeevent,rpm_owner__c
accountchangeevent,rpm_user_id__c
accountchangeevent,sales_owner_field__c
accountchangeevent,sales_support_rep__c
accountchangeevent,sbqq__assetquantitiescombined__c
accountchangeevent,sbqq__contractcotermination__c
accountchangeevent,sbqq__cotermedcontractscombined__c
accountchangeevent,sbqq__coterminationevent__c
accountchangeevent,sbqq__defaultopportunity__c
accountchangeevent,sbqq__ignoreparentcontractedprices__c
accountchangeevent,sbqq__preservebundle__c
accountchangeevent,sbqq__priceholdend__c
accountchangeevent,sbqq__renewalmodel__c
accountchangeevent,sbqq__renewalpricingmethod__c
accountchangeevent,sbqq__taxexempt__c
accountchangeevent,school_enrollment__c
accountchangeevent,school_funding_type__c
accountchangeevent,school_id__c
accountchangeevent,school_type__c
accountchangeevent,school_year_end__c
accountchangeevent,school_year_start__c
accountchangeevent,schools_in_district__c
accountchangeevent,sdr_owner__c
accountchangeevent,sf_test__c
accountchangeevent,shippingaddress
accountchangeevent,sic
accountchangeevent,sicdesc
accountchangeevent,sis_system__c
accountchangeevent,site
accountchangeevent,sourcesystemidentifier
accountchangeevent,standard_curriculum__c
accountchangeevent,standardized_curriculum__c
accountchangeevent,start_date__c
accountchangeevent,state_eligible_or_initiative__c
accountchangeevent,state_initiative__c
accountchangeevent,state_profile__c
accountchangeevent,state_program_eligible__c
accountchangeevent,student_information_system_sis__c
accountchangeevent,student_tam__c
accountchangeevent,support_level__c
accountchangeevent,sync__c
accountchangeevent,sync_district__c
accountchangeevent,sync_method__c
accountchangeevent,sync_update__c
accountchangeevent,syncing_district__c
accountchangeevent,target_account__c
accountchangeevent,target_level__c
accountchangeevent,teachers_in_building__c
accountchangeevent,technology_equipment__c
accountchangeevent,technology_index__c
accountchangeevent,technology_measure__c
accountchangeevent,technology_supplies_and_purchases__c
accountchangeevent,technology_used__c
accountchangeevent,territory__c
accountchangeevent,territory_list__c
accountchangeevent,territory_reassignment_2024__c
accountchangeevent,test_account__c
accountchangeevent,texas_education_service_centers__c
accountchangeevent,texas_regional_esc__c
accountchangeevent,tickersymbol
accountchangeevent,tieredservicelevel__c
accountchangeevent,time_zone__c
accountchangeevent,time_zone_raw__c
accountchangeevent,time_zone_transformed__c
accountchangeevent,title_iv_funding_21st_century_grants__c
accountchangeevent,title_iv_funding_student_support__c
accountchangeevent,top_75_account__c
accountchangeevent,total_launches__c
accountchangeevent,total_no_of_training_sessions__c
accountchangeevent,total_number_of_schools__c
accountchangeevent,total_renewal_arr__c
accountchangeevent,totalcreditspurchased__c
accountchangeevent,trend_district_revenue__c
accountchangeevent,trend_enrollment__c
accountchangeevent,trend_federal_revenue__c
accountchangeevent,trend_instructional_expenditures__c
accountchangeevent,trend_local_revenue__c
accountchangeevent,trend_state_revenue__c
accountchangeevent,trend_title_i_revenue__c
accountchangeevent,tx_proc_2024_activities__c
accountchangeevent,type
accountchangeevent,ultimate_account_lifecycle_stage__c
accountchangeevent,ultimate_account_owner__c
accountchangeevent,ultimate_parent_account__c
