"id","qualified_api_name","fivetran_index","durable_id","last_modified_date","last_modified_by_id","namespace_prefix","developer_name","master_label","label","plural_label","default_compact_layout_id","is_customizable","is_apex_triggerable","is_workflow_enabled","is_process_enabled","is_compact_layoutable","deployment_status","key_prefix","is_custom_setting","is_deprecated_and_hidden","is_replicateable","is_retrieveable","is_search_layoutable","is_searchable","is_triggerable","is_id_enabled","is_ever_creatable","is_ever_updatable","is_ever_deletable","is_feed_enabled","is_queryable","is_mru_enabled","detail_url","edit_url","new_url","edit_definition_url","help_setting_page_name","help_setting_page_url","running_user_entity_access_id","publisher_id","is_layoutable","internal_sharing_model","external_sharing_model","has_subtypes","is_subtype","is_auto_activity_capture_enabled","is_interface","implements_interfaces","implemented_by","extends_interfaces","extended_by","default_implementation","_fivetran_deleted","_fivetran_synced"
"000000000000000AAA",agileed__Course__Share,1495,"01I8X0000018SqC.Share",,,agileed,Course__Share,Share: Course,Share: Course,Share: Course,,false,false,false,false,false,,"02c",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02c/e,,,,"01I8X0000018SqC.Share.005UZ00000BrdXxYAJ",System,false,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:38.025 -0700
"000000000000000AAA",AuthConfig,97,AuthConfig,,,,AuthConfig,Authentication Configuration,Authentication Configuration,Authentication Configurations,,false,false,false,false,false,,"07T",false,false,false,true,false,false,false,true,false,false,false,false,true,false,/{ID},/{ID}/e,/07T/e,,,,AuthConfig.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.390 -0700
"000000000000000AAA",SiteRedirectMapping,1265,SiteRedirectMapping,,,,SiteRedirectMapping,Site Redirect Mapping,Site Redirect Mapping,Site Redirect Mapping,,false,false,false,false,false,,"0H0",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0H0/e,,,,SiteRedirectMapping.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.954 -0700
"000000000000000AAA",NetworkAffinity,1108,NetworkAffinity,,,,NetworkAffinity,Default Community,Default Community,Default Communities,,false,false,false,false,false,,"0OV",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0OV/e,,,,NetworkAffinity.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.606 -0700
"000000000000000AAA",PartyConsentFeed,1136,PartyConsentFeed,,,,PartyConsentFeed,Party Consent Feed,Party Consent Feed,Party Consent Feed,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,PartyConsentFeed.005UZ00000BrdXxYAJ,System,false,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:36.607 -0700
"000000000000000AAA",Gong__Call_Invitee__History,568,"01IUZ0000004zxm.History",,,Gong,Call_Invitee__History,History: Invitee,History: Invitee,History: Invitee,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,"01IUZ0000004zxm.History.005UZ00000BrdXxYAJ",System,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:34.605 -0700
"000000000000000AAA",BroadcastCommAudienceShare,133,BroadcastCommAudienceShare,,,,BroadcastCommAudienceShare,Broadcast Communication Audience Share,Broadcast Communication Audience Share,Broadcast Communication Audience Share,,false,false,false,false,false,,"02c",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02c/e,,,,BroadcastCommAudienceShare.005UZ00000BrdXxYAJ,System,false,Read,Read,false,false,false,false,,,,,,false,2025-04-14 08:28:32.453 -0700
"000000000000000AAA",Seller,1231,Seller,,,,Seller,Seller,Seller,Sellers,Seller.SYSTEM,true,true,true,true,true,,"0q6",false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/0q6/e,,,,Seller.005UZ00000BrdXxYAJ,System,true,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:37.934 -0700
"000000000000000AAA",SBQQ__QuoteLinePricingGuidance__History,1040,"01I1L0000032yvs.History",,,SBQQ,QuoteLinePricingGuidance__History,History: Quote Line Pricing Guidance,History: Quote Line Pricing Guidance,History: Quote Line Pricing Guidance,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,"01I1L0000032yvs.History.005UZ00000BrdXxYAJ",System,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.603 -0700
"000000000000000AAA",BusinessBrandShare,148,BusinessBrandShare,,,,BusinessBrandShare,Business Brand Share,Business Brand Share,Business Brand Share,,false,false,false,false,false,,"02c",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02c/e,,,,BusinessBrandShare.005UZ00000BrdXxYAJ,System,false,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:32.461 -0700
"000000000000000AAA",SBQQ__QuoteTemplate__c,848,"01I41000002c7iX",2024-10-12 01:17:42.000 -0700,"00541000003NPmqAAG",SBQQ,QuoteTemplate,Quote Template,Quote Template,Quote Templates,SBQQ__QuoteTemplate__c.SYSTEM,true,true,true,true,true,Deployed,a0t,false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/a0t/e,/01I41000002c7iX/e,QuoteTemplateHelp,/06641000007WPEk,"01I41000002c7iX.005UZ00000BrdXxYAJ",SBQQ,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.373 -0700
"000000000000000AAA",WorkThanksShare,1471,WorkThanksShare,,,,WorkThanksShare,Thanks Share,Thanks Share,Thanks Share,,false,false,false,false,false,,"02c",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02c/e,,,,WorkThanksShare.005UZ00000BrdXxYAJ,System,false,Read,Read,false,false,false,false,,,,,,false,2025-04-14 08:28:38.015 -0700
"000000000000000AAA",CollaborationGroupMemberRequest,222,CollaborationGroupMemberRequest,,,,CollaborationGroupMemberRequest,Group Member Request,Group Member Request,Group Member Requests,,false,false,false,false,false,,"0I5",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0I5/e,,,,CollaborationGroupMemberRequest.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.562 -0700
"000000000000000AAA",codesters__Opportunity_License__ChangeEvent,1526,"01I8X000003YKb4.ChangeEvent",,,codesters,Opportunity_License__ChangeEvent,Change Event: Opportunity License,Change Event: Opportunity License,Change Event: Opportunity License,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I8X000003YKb4.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:38.031 -0700
"000000000000000AAA",CaseRelatedIssue,186,CaseRelatedIssue,,,,CaseRelatedIssue,Case Related Issue,Case Related Issue,Case Related Issues,CaseRelatedIssue.SYSTEM,true,true,true,false,true,,"0oL",false,false,true,true,false,false,true,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0oL/e,,,,CaseRelatedIssue.005UZ00000BrdXxYAJ,System,true,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:32.477 -0700
"000000000000000AAA",OmniSupervisorConfigAction,1196,OmniSupervisorConfigAction,,,,OmniSupervisorConfigAction,Omni Supervisor Configuration Action,Omni Supervisor Configuration Action,Omni Supervisor Configuration Actions,,false,false,false,false,false,,"3UC",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/3UC/e,,,,OmniSupervisorConfigAction.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.618 -0700
"000000000000000AAA",UserAccountTeamMember,1373,UserAccountTeamMember,,,,UserAccountTeamMember,User Account Team Member,User Account Team Member,User Account Team Member,,false,false,false,false,false,,"01D",false,false,true,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/01D/e,,,,UserAccountTeamMember.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.989 -0700
"000000000000000AAA",EmailMessage,439,EmailMessage,,,,EmailMessage,Email Message,Email Message,Email Messages,EmailMessage.SYSTEM,true,true,true,true,true,,"02s",false,false,true,true,true,true,true,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02s/e,,,,EmailMessage.005UZ00000BrdXxYAJ,System,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.343 -0700
"000000000000000AAA",AttachedContentDocument,89,AttachedContentDocument,,,,AttachedContentDocument,Attached Content Document,Attached Content Document,Attached Content Documents,,false,false,false,false,false,,,false,false,false,false,false,false,false,true,false,false,false,false,false,false,/{ID},/{ID}/e,/null/e,,,,AttachedContentDocument.005UZ00000BrdXxYAJ,System,false,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:32.390 -0700
"000000000000000AAA",LinkedArticleChangeEvent,743,LinkedArticleChangeEvent,,,,LinkedArticleChangeEvent,Linked Article Change Event,Linked Article Change Event,Linked Article Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,LinkedArticleChangeEvent.005UZ00000BrdXxYAJ,CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.926 -0700
"000000000000000AAA",ContractLineItem,316,ContractLineItem,,,,ContractLineItem,Contract Line Item,Contract Line Item,Contract Line Items,ContractLineItem.SYSTEM,true,true,true,false,true,,"811",false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/811/e,,,,ContractLineItem.005UZ00000BrdXxYAJ,System,true,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:32.722 -0700
"000000000000000AAA",SBQQ__ConfigurationRule__ChangeEvent,1044,"01I41000002c7hq.ChangeEvent",,,SBQQ,ConfigurationRule__ChangeEvent,Change Event: Configuration Rule,Change Event: Configuration Rule,Change Event: Configuration Rule,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I41000002c7hq.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.603 -0700
"000000000000000AAA",UnifiedActvtyInsightKeyword,1361,UnifiedActvtyInsightKeyword,,,,UnifiedActvtyInsightKeyword,Unified Activity Insight Keyword,Unified Activity Insight Keyword,Unified Activity Insight Keywords,,false,false,false,false,false,,"1ar",false,false,false,false,false,false,false,false,true,true,true,false,true,false,/{ID},/{ID}/e,/1ar/e,,,,UnifiedActvtyInsightKeyword.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.989 -0700
"000000000000000AAA",dstore__Audit_Configuration__Feed,1529,"01I1L000002yl0j.Feed",,,dstore,Audit_Configuration__Feed,Feed: Audit Configuration,Feed: Audit Configuration,Feed: Audit Configuration,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,"01I1L000002yl0j.Feed.005UZ00000BrdXxYAJ",System,false,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:38.031 -0700
"000000000000000AAA",LocationHistory,775,LocationHistory,,,,LocationHistory,Location History,Location History,Location History,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,LocationHistory.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.928 -0700
"000000000000000AAA",SBQQ__ImportFormat__ChangeEvent,1192,"01I41000002c7i9.ChangeEvent",,,SBQQ,ImportFormat__ChangeEvent,Change Event: Import Format,Change Event: Import Format,Change Event: Import Format,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I41000002c7i9.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.617 -0700
"000000000000000AAA",DuplicateJobDefinition,432,DuplicateJobDefinition,,,,DuplicateJobDefinition,Duplicate Job Definition,Duplicate Job Definition,Duplicate Job Definitions,,false,false,false,false,false,,"0PO",false,false,false,true,false,false,false,true,false,false,false,false,true,false,/{ID},/{ID}/e,/0PO/e,,,,DuplicateJobDefinition.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.342 -0700
"000000000000000AAA",UiFormulaRule,1354,UiFormulaRule,,,,UiFormulaRule,Ui Formula Rule,Ui Formula Rule,Ui Formula Rules,,false,false,false,false,false,,"09t",false,false,false,true,false,false,false,true,false,false,false,false,true,false,/{ID},/{ID}/e,/09t/e,,,,UiFormulaRule.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.984 -0700
"000000000000000AAA",CallCoachingMediaProvider,164,CallCoachingMediaProvider,,,,CallCoachingMediaProvider,CallCoachingMediaProvider,CallCoachingMediaProvider,CallCoachingMediaProviders,,false,false,false,false,false,,"0hn",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0hn/e,,,,CallCoachingMediaProvider.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.463 -0700
"000000000000000AAA",Survey,1292,Survey,,,,Survey,Survey,Survey,Surveys,Survey.SYSTEM,false,true,true,true,true,,"0Kd",false,false,true,true,true,true,true,true,false,false,false,false,true,true,/{ID},/{ID}/e,/0Kd/e,,,,Survey.005UZ00000BrdXxYAJ,System,true,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:37.971 -0700
"000000000000000AAA",ContactRequestShare,290,ContactRequestShare,,,,ContactRequestShare,Contact Request Share,Contact Request Share,Contact Request Share,,false,false,false,false,false,,"02c",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02c/e,,,,ContactRequestShare.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.696 -0700
"000000000000000AAA",IS_REQUEST_FORM__Share,625,"01I1L000002qRTm.Share",,,,IS_REQUEST_FORM__Share,Share: IS Request Form,Share: IS Request Form,Share: IS Request Form,,false,false,false,false,false,,"02c",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02c/e,,,,"01I1L000002qRTm.Share.005UZ00000BrdXxYAJ",System,false,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:34.763 -0700
"000000000000000AAA",ServiceContractFeed,1239,ServiceContractFeed,,,,ServiceContractFeed,Service Contract Feed,Service Contract Feed,Service Contract Feed,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,ServiceContractFeed.005UZ00000BrdXxYAJ,System,false,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:37.942 -0700
"000000000000000AAA",WorkOrderLineItemStatus,1442,WorkOrderLineItemStatus,,,,WorkOrderLineItemStatus,Work Order Line Item Status Value,Work Order Line Item Status Value,Work Order Line Item Status Value,,false,false,false,false,false,,,false,false,false,true,false,false,false,true,false,false,false,false,true,false,/{ID},/{ID}/e,/null/e,,,,WorkOrderLineItemStatus.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:38.005 -0700
"000000000000000AAA",License_Summary__History,732,"01I41000002zuJv.History",,,,License_Summary__History,History: License Summary,History: License Summary,History: License Summary,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,"01I41000002zuJv.History.005UZ00000BrdXxYAJ",System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.866 -0700
"000000000000000AAA",SBQQ__SearchFilter__c,861,"01I41000002c7ie",2024-10-12 01:17:42.000 -0700,"00541000003NPmqAAG",SBQQ,SearchFilter,Search Filter,Search Filter,Search Filters,SBQQ__SearchFilter__c.SYSTEM,true,true,true,true,true,Deployed,a10,false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/a10/e,/01I41000002c7ie/e,Search Filter Help,/06641000007WPEv,"01I41000002c7ie.005UZ00000BrdXxYAJ",SBQQ,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.380 -0700
"000000000000000AAA",SlackAppConversationEvent,1276,SlackAppConversationEvent,,,,SlackAppConversationEvent,Slack Application Conversation Event,Slack Application Conversation Event,Slack Application Conversation Events,,false,true,false,false,false,,"10A",false,false,false,false,false,false,true,false,true,false,false,false,false,false,/{ID},/{ID}/e,/10A/e,,,,SlackAppConversationEvent.005UZ00000BrdXxYAJ,Conduit,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.959 -0700
"000000000000000AAA",SkillChangeEvent,1267,SkillChangeEvent,,,,SkillChangeEvent,Skill Change Event,Skill Change Event,Skill Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,SkillChangeEvent.005UZ00000BrdXxYAJ,CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.955 -0700
"000000000000000AAA",SBQQ__ConfigurationAttribute__ChangeEvent,966,"01I41000002c7hp.ChangeEvent",,,SBQQ,ConfigurationAttribute__ChangeEvent,Change Event: Configuration Attribute,Change Event: Configuration Attribute,Change Event: Configuration Attribute,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I41000002c7hp.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.540 -0700
"000000000000000AAA",EventRelationChangeEvent,478,EventRelationChangeEvent,,,,EventRelationChangeEvent,Event Relation Change Event,Event Relation Change Event,Event Relation Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,EventRelationChangeEvent.005UZ00000BrdXxYAJ,CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.403 -0700
"000000000000000AAA",IncidentRelatedItem,648,IncidentRelatedItem,,,,IncidentRelatedItem,Incident Related Item,Incident Related Item,Incident Related Items,IncidentRelatedItem.SYSTEM,true,true,true,false,true,,"0tA",false,false,true,true,false,false,true,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0tA/e,,,,IncidentRelatedItem.005UZ00000BrdXxYAJ,System,true,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:34.764 -0700
"000000000000000AAA",LiveChatButtonSkill,756,LiveChatButtonSkill,,,,LiveChatButtonSkill,LiveChatButtonSkill,LiveChatButtonSkill,LiveChatButtonSkills,,false,false,false,false,false,,"0If",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0If/e,,,,LiveChatButtonSkill.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.927 -0700
"000000000000000AAA",DuplicateJob,431,DuplicateJob,,,,DuplicateJob,Duplicate Job,Duplicate Job,Duplicate Jobs,,false,false,false,false,false,,"0PB",false,false,true,true,false,false,false,true,false,true,false,false,true,true,/{ID},/{ID}/e,/0PB/e,,,,DuplicateJob.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.342 -0700
"000000000000000AAA",FeedRevision,510,FeedRevision,,,,FeedRevision,Feed Revision,Feed Revision,Feed Revisions,,false,false,false,false,false,,"08U",false,false,true,true,false,false,false,true,false,false,false,false,true,false,/{ID},/{ID}/e,/08U/e,,,,FeedRevision.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.508 -0700
"000000000000000AAA",UnifiedMeetingParticipant,1365,UnifiedMeetingParticipant,,,,UnifiedMeetingParticipant,Unified Meeting Participant,Unified Meeting Participant,Unified Meeting Participants,,false,false,false,false,false,,"1ac",false,false,false,true,false,false,false,false,true,true,true,false,true,false,/{ID},/{ID}/e,/1ac/e,,,,UnifiedMeetingParticipant.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.989 -0700
"000000000000000AAA",SBQQ__QuoteLineConsumptionRate__ChangeEvent,1028,"01I1L0000032xzA.ChangeEvent",,,SBQQ,QuoteLineConsumptionRate__ChangeEvent,Change Event: Quote Line Consumption Rate,Change Event: Quote Line Consumption Rate,Change Event: Quote Line Consumption Rate,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I1L0000032xzA.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.602 -0700
"000000000000000AAA",ServiceResourceSkillFeed,1250,ServiceResourceSkillFeed,,,,ServiceResourceSkillFeed,Service Resource Skill Feed,Service Resource Skill Feed,Service Resource Skill Feed,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,ServiceResourceSkillFeed.005UZ00000BrdXxYAJ,System,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:37.950 -0700
"000000000000000AAA",WorkPlanFeed,1447,WorkPlanFeed,,,,WorkPlanFeed,Work Plan Feed,Work Plan Feed,Work Plan Feed,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,WorkPlanFeed.005UZ00000BrdXxYAJ,System,false,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:38.006 -0700
"000000000000000AAA",Macro,783,Macro,,,,Macro,Macro,Macro,Macros,Macro.SYSTEM,true,true,true,false,true,,"0JZ",false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/0JZ/e,,,,Macro.005UZ00000BrdXxYAJ,System,true,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:34.928 -0700
"000000000000000AAA",PermissionSetLicenseAssign,1036,PermissionSetLicenseAssign,,,,PermissionSetLicenseAssign,Permission Set License Assignment,Permission Set License Assignment,Permission Set License Assignments,,false,false,false,false,false,,"2LA",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/2LA/e,,,,PermissionSetLicenseAssign.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.603 -0700
"000000000000000AAA",Training_Session__c,1351,"01I41000002T6LK",2025-04-02 13:41:56.000 -0700,"005UZ00000B4tsPYAR",,Training_Session,Training Session,Training Session,Training Sessions,Training_Session__c.SYSTEM,true,true,true,true,true,Deployed,a1o,false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/a1o/e,/01I41000002T6LK/e,,,"01I41000002T6LK.005UZ00000BrdXxYAJ",<local>,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.984 -0700
"000000000000000AAA",Incp__timeZoneSelection__ChangeEvent,655,"01IUZ0000009U3i.ChangeEvent",,,Incp,timeZoneSelection__ChangeEvent,Change Event: Time Zone Selection,Change Event: Time Zone Selection,Change Event: Time Zone Selection,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01IUZ0000009U3i.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.765 -0700
"000000000000000AAA",SBQQ__Dimension__c,826,"01I41000002c7hx",2024-10-12 01:17:42.000 -0700,"00541000003NPmqAAG",SBQQ,Dimension,Price Dimension,Price Dimension,Price Dimensions,SBQQ__Dimension__c.SYSTEM,true,true,true,true,true,Deployed,a0J,false,false,true,true,false,false,true,true,true,true,true,false,true,false,/{ID},/{ID}/e,/a0J/e,/01I41000002c7hx/e,PriceDimensionHelp,/06641000007WPES,"01I41000002c7hx.005UZ00000BrdXxYAJ",SBQQ,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.357 -0700
"000000000000000AAA",Scheduled_Flow__ChangeEvent,1217,"01I1L0000032y9D.ChangeEvent",,,,Scheduled_Flow__ChangeEvent,Change Event: Scheduled Flow,Change Event: Scheduled Flow,Change Event: Scheduled Flow,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I1L0000032y9D.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.933 -0700
"000000000000000AAA",EventWhoRelation,482,EventWhoRelation,,,,EventWhoRelation,Event Who Relation,Event Who Relation,Event Who Relations,,false,false,false,false,false,,,false,false,false,true,false,false,false,true,false,false,false,false,true,false,/{ID},/{ID}/e,/null/e,,,,EventWhoRelation.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.410 -0700
"000000000000000AAA",OpportunityLineItemChangeEvent,1090,OpportunityLineItemChangeEvent,,,,OpportunityLineItemChangeEvent,Opportunity Product Change Event,Opportunity Product Change Event,Opportunity Product Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,OpportunityLineItemChangeEvent.005UZ00000BrdXxYAJ,CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.605 -0700
"000000000000000AAA",ActivePermSetLicenseMetric,26,ActivePermSetLicenseMetric,,,,ActivePermSetLicenseMetric,Active Permission Set License Metric,Active Permission Set License Metric,Active Permission Set License Metrics,,false,false,false,false,false,,"5H1",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/5H1/e,,,,ActivePermSetLicenseMetric.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.352 -0700
